ticker,company_name,location,fiscal_year,num_shs_outstand,revenue,pretax_income,net_income,total_current_assets,total_assets,st_debt,total_current_liabilities,lt_debt,total_liabilities,retained_earnings,cash_operating_activities,dividends_paid,ROE,ROTC,NPM,CURRENT_RATIO,DEBT_EBIT,DIV_PAYOUT_RATIO,EPS,REPS
ASNA,Ascena Retail Group Inc,NY,2012,153500000.0,3353300000.0,279000000,162200000,1004600000.0,2807100000.0,4200000.0,685600000.0,322400000.0,1466200000.0,811900000.0,361500000,0.0,0.20806920724886271,0.16731634182908545,0.08320162228252766,1.4652858809801634,1.1706093189964157,0.0,1.0566775244299673,5.289250814332248
ASNA,Ascena Retail Group Inc,NY,2013,157300000.0,4714900000.0,242600000,151300000,942800000.0,2871700000.0,600000.0,636500000.0,135000000.0,1315300000.0,963200000.0,450000000,0.0,0.15587252634284246,0.14338061465721041,0.05145390146132474,1.4812254516889238,0.5589447650453421,0.0,0.9618563254926892,6.123331214240305
ASNA,Ascena Retail Group Inc,NY,2015,162600000.0,4802900000.0,-240600000,-236800000,949900000.0,2906200000.0,0.0,717700000.0,106500000.0,1388100000.0,859300000.0,431300000,0.0,-0.15848758316316447,-0.14809799335220977,-0.0500947344312811,1.3235335098230459,-0.442643391521197,0.0,-1.4563345633456335,5.284747847478474
ASNA,Ascena Retail Group Inc,NY,2016,192200000.0,6995400000.0,-8300000,-11900000,1240000000.0,5506300000.0,54000000.0,1013700000.0,1594500000.0,3643000000.0,828800000.0,445400000,0.0,-0.004454462512746203,-0.0023634603337319895,-0.001186493981759442,1.2232415902140672,-198.6144578313253,0.0,-0.06191467221644121,4.312174817898023
ASNA,Ascena Retail Group Inc,NY,2017,194800000.0,6649800000.0,-1414200000,-1067300000,1122300000.0,3871500000.0,44000000.0,937100000.0,1494100000.0,3050500000.0,-238800000.0,343600000,0.0,-1.7225334957369063,-0.5994658980119537,-0.2126680501669223,1.197630989222068,-1.087611370386084,0.0,-5.478952772073922,-1.2258726899383983
ASNB,Advansource Biomaterials Corp,MA,2014,22673000.0,3181000.0,33000,33000,675000.0,2800000.0,8000.0,835000.0,1986000.0,2968000.0,-38220000.0,-187000,0.0,-0.19642857142857142,0.018072289156626505,0.010374096196164728,0.8083832335329342,60.42424242424242,0.0,0.0014554756759140829,-1.6857054646495833
ASNB,Advansource Biomaterials Corp,MA,2015,21491000.0,3181000.0,33000,33000,534000.0,2576000.0,1000.0,526000.0,1986000.0,2672000.0,-38187000.0,62000,0.0,-0.34375,0.017451084082496033,0.010374096196164728,1.015209125475285,60.21212121212121,0.0,0.0015355264994648924,-1.7768833465171467
ASPN,Enservco Corp,CO,2013,3137000.0,86094000.0,-47611000,-47611000,28019000.0,90233000.0,17816000.0,31389000.0,119739000.0,152199000.0,-332760000.0,-13688000,0.0,0.7683407029661428,-0.6298667795578722,-0.5530118242850838,0.8926375481856701,-2.8891432652118207,0.0,-15.177239400701307,-106.07586866432898
ASPN,Enservco Corp,CO,2014,12349456.0,102399000.0,-66324000,-66324000,73376000.0,145043000.0,76000.0,20208000.0,89000.0,21327000.0,-399084000.0,6648000,0.0,-0.5360988069449384,-0.5353847644110074,-0.6477016377113057,3.6310372129849564,-0.002487787226343405,0.0,-5.370600939830872,-32.31591739749508
ASPN,Enservco Corp,CO,2015,22986931.0,122518000.0,-6417000,-6417000,61647000.0,140074000.0,67000.0,17409000.0,40000.0,17600000.0,-405501000.0,5359000,0.0,-0.05239479399709326,-0.052349058989566086,-0.05237597740740136,3.541099431328623,-0.016674458469689887,0.0,-0.2791586227843987,-17.64050190084096
ASPN,Enservco Corp,CO,2016,23139807.0,117738000.0,-12023000,-12023000,50186000.0,134669000.0,35000.0,18130000.0,4000.0,19105000.0,-417524000.0,-578000,0.0,-0.10403758956076287,-0.10400249128482825,-0.1021165638961083,2.768119139547711,-0.0032437827497296848,0.0,-0.519580824507309,-18.043538565382157
ASTC,Astrotech Corp,TX,2011,3564400.0,20149000.0,-6034000,-4983000,18386000.0,57620000.0,348000.0,13366000.0,6422000.0,20062000.0,-148942000.0,9234000,0.0,-0.16065818201182172,-0.13612163869337665,-0.2994689562757457,1.375579829417926,-1.1219754723235003,0.0,-1.3979912467736506,-41.78599483784087
ASTC,Astrotech Corp,TX,2012,3708800.0,26138000.0,-3316000,-2713000,12695000.0,50049000.0,372000.0,7875000.0,6042000.0,13917000.0,-151655000.0,-4109000,0.0,-0.09177460422893834,-0.07793917172002068,-0.12686510061978729,1.612063492063492,-1.9342581423401688,0.0,-0.7315034512510785,-40.89058455565142
ASTC,Astrotech Corp,TX,2013,3865600.0,23995000.0,-723000,-185000,10916000.0,48002000.0,387000.0,6609000.0,5655000.0,12522000.0,-151840000.0,-2902000,0.0,-0.020377677564825253,-0.017412456047396562,-0.030131277349447802,1.6516870933575427,-8.356846473029046,0.0,-0.0478580298013245,-39.27980132450331
ASYS,Amtech Systems Inc,AZ,2014,9732000.0,56501000.0,-13049000,-13047000,65425000.0,89904000.0,0.0,33136000.0,0.0,36316000.0,-21051000.0,-11081000,0.0,-0.24350600880794207,-0.24350600880794207,-0.23095166457230845,1.9744386769676485,-0.0,0.0,-1.340628853267571,-2.163070283600493
ASYS,Amtech Systems Inc,AZ,2015,12022000.0,104883000.0,-4807000,-7771000,85702000.0,125456000.0,919000.0,39371000.0,8448000.0,52809000.0,-28822000.0,-10067000,0.0,-0.06616928434759867,-0.05861194430219231,-0.04583202234871237,2.1767798633511974,-1.948616600790514,0.0,-0.6463982698386291,-2.397438030277824
ASYS,Amtech Systems Inc,AZ,2016,13168000.0,120308000.0,-5450000,-7008000,82924000.0,118430000.0,1134000.0,38064000.0,9097000.0,53091000.0,-35830000.0,-9689000,0.0,-0.08341113270787738,-0.07211856556834723,-0.04530039565116202,2.17854140395124,-1.8772477064220183,0.0,-0.5321992709599028,-2.7209902794653704
ASYS,Amtech Systems Inc,AZ,2017,13378000.0,164516000.0,9830000,9131000,157113000.0,191623000.0,361000.0,85969000.0,8134000.0,101140000.0,-26699000.0,11789000,0.0,0.10863919189239968,0.09931499929277213,0.059751027255707655,1.8275541183449848,0.8641912512716174,0.0,0.6825384960382718,-1.995739273433996
ASYS,Amtech Systems Inc,AZ,2018,14833000.0,176426000.0,5525000,5305000,124290000.0,149406000.0,374000.0,45143000.0,7960000.0,56316000.0,-21394000.0,6790000,0.0,0.059351165538725964,0.05447428616501025,0.03131624590479861,2.7532507808519595,1.5084162895927602,0.0,0.3576484864828423,-1.442324546619025
ASYS,Amtech Systems Inc,AZ,2019,14240000.0,85035000.0,5768000,-5162000,108270000.0,126477000.0,371000.0,30648000.0,5178000.0,39025000.0,-26556000.0,173000,0.0,0.06595618167680556,0.06202083848560768,0.06783089316163933,3.532693813625685,0.9620319001386962,0.0,-0.3625,-1.864887640449438
ATHN,Athenahealth Inc,MA,2009,33584000.0,188527000.0,18105000,9276000,120835000.0,211077000.0,4725000.0,37489000.0,8951000.0,83759000.0,-41476000.0,32329000,0.0,0.14220298779434173,0.12840971956253458,0.09603398982639091,3.223212142228387,0.7553714443523888,0.0,0.27620295378751786,-1.2349928537398762
ATHN,Athenahealth Inc,MA,2010,34181000.0,245538000.0,23100000,12704000,159794000.0,261170000.0,4406000.0,40592000.0,6307000.0,90417000.0,-28772000.0,44720000,0.0,0.1352831282612897,0.12729657346279744,0.0940791242088801,3.936588490342925,0.46376623376623377,0.0,0.3716684707878646,-0.8417541909247828
ATHN,Athenahealth Inc,MA,2012,35956000.0,422271000.0,34878000,18732000,267277000.0,428452000.0,799000.0,66817000.0,0.0,116804000.0,9006000.0,70213000,0.0,0.11191472430434336,0.11162853219906096,0.08259624743352018,4.000134696259934,0.022908423648144962,0.0,0.5209700745355434,0.25047280008899764
ATHN,Athenahealth Inc,MA,2013,36856000.0,595003000.0,2231000,2594000,172539000.0,796396000.0,15000000.0,149756000.0,173750000.0,405088000.0,11600000.0,93308000,0.0,0.005701391231459617,0.0038461671074271884,0.0037495609265835637,1.1521341381981356,84.6033168982519,0.0,0.07038202734968527,0.3147384415020621
ATHN,Athenahealth Inc,MA,2014,37900000.0,752600000.0,-3800000,-3100000,258624000.0,930620000.0,14550000.0,205159000.0,157822000.0,455497000.0,8481000.0,149100000,0.0,-0.007997928957343678,-0.0058687711874222965,-0.005049162901939941,1.2606027520118541,-45.36105263157895,0.0,-0.08179419525065963,0.2237730870712401
ATHN,Athenahealth Inc,MA,2015,38600000.0,924700000.0,18900000,14000000,320300000.0,1118700000.0,10800000.0,193700000.0,287400000.0,575400000.0,22500000.0,163800000,0.0,0.034787410270568746,0.022459893048128343,0.02043906131718395,1.6535880227155395,15.777777777777779,0.0,0.3626943005181347,0.582901554404145
ATHN,Athenahealth Inc,MA,2016,39300000.0,1082900000.0,21000000,21000000,343200000.0,1189200000.0,18300000.0,197900000.0,272800000.0,555900000.0,43500000.0,182600000,0.0,0.03315963998105163,0.022717438338381652,0.019392372333548805,1.7342091965639213,13.861904761904762,0.0,0.5343511450381679,1.1068702290076335
ATHN,Athenahealth Inc,MA,2017,39900000.0,1220300000.0,63900000,53100000,381400000.0,1332300000.0,20200000.0,207700000.0,252600000.0,540800000.0,144800000.0,241100000,0.0,0.08073278584965256,0.060039462557549564,0.05236417274440711,1.8363023591718826,4.269170579029734,0.0,1.330827067669173,3.6290726817042605
ATI,Allegheny Technologies Inc,PA,2008,99130000.0,5309700000.0,867700000,565900000,1929400000.0,4170400000.0,15200000.0,693900000.0,494600000.0,2141400000.0,2286700000.0,754500000,-71400000.0,0.42764908822079845,0.3417756420356074,0.1634178955496544,2.780515924484796,0.5875302523913795,0.12617070153737409,5.708665388883285,23.06768889337234
ATI,Allegheny Technologies Inc,PA,2009,97200000.0,3054900000.0,64900000,31700000,1997600000.0,4346000000.0,33500000.0,624600000.0,1037600000.0,2256400000.0,2230500000.0,218500000,-70600000.0,0.031058575803981622,0.020533426139779164,0.02124455792333628,3.198206852385527,16.503852080123266,2.227129337539432,0.32613168724279834,22.94753086419753
ATI,Allegheny Technologies Inc,PA,2010,97400000.0,4047800000.0,125700000,70700000,2115100000.0,4493600000.0,141400000.0,791000000.0,921900000.0,2364200000.0,2224800000.0,27100000,-70800000.0,0.059030712876866724,0.039371065242584644,0.03105390582538663,2.6739570164348927,8.459029435163087,1.0014144271570014,0.7258726899383984,22.84188911704312
ATI,Allegheny Technologies Inc,PA,2011,102500000.0,4812300000.0,322100000,214300000,2569500000.0,6046900000.0,27300000.0,861800000.0,1482000000.0,3475300000.0,2361500000.0,296800000,-74700000.0,0.12525276092704932,0.07892866769585141,0.0669326517465661,2.981550243676027,4.68581185967091,0.34857676154923006,2.0907317073170733,23.039024390243902
ATI,Allegheny Technologies Inc,PA,2012,106100000.0,4666900000.0,232300000,158400000,2510600000.0,6247800000.0,17100000.0,871500000.0,1463000000.0,3660700000.0,2427600000.0,427500000,-76500000.0,0.089791658613892,0.0571154602675059,0.04977608262444021,2.880780263912794,6.371502367628067,0.48295454545454547,1.4929311969839774,22.880301602262016
ATI,Allegheny Technologies Inc,PA,2013,106800000.0,4043500000.0,-154800000,154000000,2950800000.0,6898500000.0,419900000.0,1211000000.0,1527400000.0,3903800000.0,2490100000.0,368400000,-76900000.0,-0.05169132133435737,-0.03132335087009308,-0.03828366514158526,2.4366639141205617,-12.579457364341085,0.4993506493506494,1.4419475655430711,23.31554307116105
ATI,Allegheny Technologies Inc,PA,2014,107100000.0,4223400000.0,1500000,-2600000,2482100000.0,6571700000.0,17800000.0,897700000.0,1498200000.0,3850300000.0,2398900000.0,55900000,-77100000.0,0.0005511868891011979,0.0003539906546467173,0.00035516408580764315,2.764954884705358,1010.6666666666666,29.653846153846153,-0.02427637721755369,22.398692810457515
ATI,Allegheny Technologies Inc,PA,2015,107300000.0,3719600000.0,-478000000,-377900000,1867600000.0,5751700000.0,3900000.0,686500000.0,1491800000.0,3555200000.0,1945900000.0,131400000,-66500000.0,-0.21761893922148873,-0.12946210931152158,-0.12850844176793202,2.720466132556446,-3.12907949790795,0.17597247949192907,-3.521901211556384,18.135135135135137
ATI,Allegheny Technologies Inc,PA,2016,107300000.0,3134600000.0,-734000000,-640900000,1766500000.0,5170000000.0,105100000.0,708700000.0,1771900000.0,3725200000.0,1277100000.0,-43700000,-25800000.0,-0.5080287929125138,-0.22096453729905474,-0.23416065845721942,2.4925920699873005,-2.5572207084468666,0.04025589015447028,-5.972972972972973,11.902143522833178
ATI,Allegheny Technologies Inc,PA,2017,110100000.0,3525100000.0,-86500000,-91900000,1915700000.0,5185400000.0,10100000.0,712600000.0,1530600000.0,3340900000.0,1184300000.0,22400000,0.0,-0.046896177825969096,-0.02555240458466265,-0.024538310969901563,2.688324445691833,-17.811560693641617,0.0,-0.8346957311534968,10.756584922797456
ATI,Allegheny Technologies Inc,PA,2018,125200000.0,4046600000.0,247700000,222400000,2246700000.0,5501800000.0,6600000.0,836900000.0,1535500000.0,3510200000.0,1422000000.0,392800000,0.0,0.1243723639284997,0.07009649941987152,0.061211881579597685,2.6845501254630184,6.225676221235365,0.0,1.7763578274760383,11.357827476038338
ATK,Alliant Techsystems Inc,MN,2018,70582149.0,431429000.0,53091000,70455000,185740000.0,974605000.0,648000.0,30583000.0,190935000.0,302004000.0,58294000.0,61038000,0.0,0.0789338701548169,0.06143483332253316,0.12305848702799302,6.073308700912271,3.608577725038142,0.0,0.9981985671759583,0.8259028780775717
ATK,Alliant Techsystems Inc,MN,2019,80734091.0,523383000.0,64286000,47536000,357607000.0,1141650000.0,676000.0,48032000.0,190259000.0,304206000.0,105830000.0,73042000,0.0,0.07676453589732567,0.0625119727260086,0.12282783353681721,7.4451823784143905,2.970086799614224,0.0,0.5887971166975795,1.3108464923448508
ATO,Atmos Energy Corp,TX,2010,91852000.0,4661060000.0,309054000,205839000,875192000.0,6763791000.0,486231000.0,1166079000.0,1809551000.0,4585443000.0,486905000.0,726476000,-124287000.0,0.14187540282819824,0.06907577562565236,0.06630551848721106,0.7505426304735785,7.428417040387764,0.6038068587585443,2.2409854984104864,5.300973304881766
ATO,Atmos Energy Corp,TX,2011,90201000.0,4286435000.0,296407000,207601000,1010953000.0,7282871000.0,208830000.0,867598000.0,2206117000.0,5027450000.0,570495000.0,582844000,-124011000.0,0.13141981031479266,0.06346544854709522,0.06915000460755849,1.1652320544768429,8.147402051908356,0.5973526139084109,2.3015376769658875,6.324708151794326
ATO,Atmos Energy Corp,TX,2012,90150000.0,3436162000.0,290422000,216717000,827962000.0,7495675000.0,571060000.0,1275954000.0,1956305000.0,5136432000.0,660932000.0,586917000,-125796000.0,0.12309965527077965,0.05943222783575028,0.08451929798420448,0.6488964335704892,8.702388248824125,0.5804620772712801,2.4039600665557406,7.331469772601221
ATO,Atmos Energy Corp,TX,2013,90533000.0,3875460000.0,373297000,243194000,677133000.0,7934268000.0,367984000.0,978486000.0,2455671000.0,5353859000.0,775267000.0,613127000,-128115000.0,0.144665826231423,0.06907708716995209,0.09632327517249566,0.6920211428676547,7.56409775594232,0.5268016480669754,2.6862470038549477,8.563363635359481
ATO,Atmos Energy Corp,TX,2014,97606000.0,4940916000.0,476819000,289817000,775840000.0,8594704000.0,196695000.0,910650000.0,2455986000.0,5508472000.0,917972000.0,732813000,-146248000.0,0.1544987544682318,0.08308524628270197,0.09650417048174872,0.8519628836545324,5.563287117333831,0.5046218820842118,2.9692539393070096,9.404872651271438
ATO,Atmos Energy Corp,TX,2015,101892000.0,2926985000.0,495172000,315075000,626306000.0,9075072000.0,457927000.0,1154823000.0,2437515000.0,5880275000.0,1073029000.0,811914000,-160018000.0,0.15499325935262867,0.08130584037834969,0.16917476515937047,0.5423393888067696,5.847345972712512,0.5078727287153852,3.0922447297138147,10.531042672633768
ATO,Atmos Energy Corp,TX,2016,103524000.0,2454648000.0,542184000,350104000,681686000.0,10010889000.0,1079811000.0,1788281000.0,2188779000.0,6547830000.0,1262534000.0,794990000,-175126000.0,0.15656216079483484,0.08054252383034231,0.2208805498792495,0.38119624376705896,6.028562259306804,0.5002113657656011,3.3818631428461035,12.195568177427456
ATO,Atmos Energy Corp,TX,2017,106100000.0,2759735000.0,604094000,396421000,539646000.0,10749596000.0,447745000.0,1013443000.0,3067045000.0,6850930000.0,1467024000.0,867090000,-191931000.0,0.1549488979050783,0.08148615166799399,0.2188956548364245,0.5324877669489059,5.818283247309194,0.4841595172808706,3.7362959472196042,13.826804901036757
ATO,Atmos Energy Corp,TX,2018,111012000.0,3115546000.0,611144000,603064000,478853000.0,11874437000.0,1150780000.0,1915131000.0,2493665000.0,7104486000.0,1878116000.0,1124662000,-214906000.0,0.1281237480217302,0.07263076280222609,0.1961595174649965,0.2500366815638199,5.963316337884361,0.35635687091254,5.432421720174395,16.91813497639895
ATO,Atmos Energy Corp,TX,2019,117200000.0,2901848000.0,650309000,511406000,458031000.0,13367619000.0,464915000.0,1209440000.0,3529452000.0,7617396000.0,2152015000.0,968769000,-245717000.0,0.11309283135627958,0.06673538855919028,0.22410167589756597,0.37871328879481414,6.142260064061854,0.4804734398892465,4.363532423208191,18.361902730375427
ATR,Aptargroup Inc,IL,2009,67643000.0,1841616000.0,184058000,124623000,943491000.0,1956193000.0,128355000.0,417315000.0,209616000.0,702557000.0,1150017000.0,279789000,-40604000.0,0.1468193319272899,0.1156428691253557,0.09994374505868758,2.26086050106035,1.836220104532267,0.3258146570055287,1.8423635852933784,17.001271380630666
ATR,Aptargroup Inc,IL,2010,67344000.0,2076719000.0,254385000,173481000,1063983000.0,2032718000.0,95566000.0,423322000.0,258773000.0,752944000.0,1279013000.0,278695000,-44485000.0,0.19877337717440735,0.1556716090013359,0.12249370280716843,2.5134129575122484,1.3929241110914559,0.2564257757333656,2.5760424091233074,18.992233903540033
ATR,Aptargroup Inc,IL,2011,66553000.0,2337183000.0,274942000,183683000,1143950000.0,2159295000.0,183668000.0,518849000.0,254910000.0,868723000.0,1409388000.0,261042000,-53308000.0,0.21303886958650892,0.15900413497961427,0.11763819949058332,2.204784050851018,1.595165525819991,0.2902173853867805,2.75995071597073,21.176926659955225
ATR,Aptargroup Inc,IL,2012,66392000.0,2331036000.0,241373000,162612000,1038933000.0,2324412000.0,74654000.0,455323000.0,352860000.0,943914000.0,1513558000.0,313892000,-58442000.0,0.1748448748205358,0.1335018794123048,0.10354752135960148,2.281749439408947,1.7711757321655694,0.3593953705753573,2.449270996505603,22.797294854801784
ATR,Aptargroup Inc,IL,2013,66090000.0,2520013000.0,264383000,171994000,1198411000.0,2497762000.0,139770000.0,542821000.0,354814000.0,1017454000.0,1619419000.0,286100000,-66133000.0,0.1785999940552912,0.13387213072917406,0.10491334766923821,2.207746199944365,1.8707102952913008,0.38450759910229426,2.6024209411408683,24.503238008775913
ATR,Aptargroup Inc,IL,2014,65009000.0,2597809000.0,286301000,191658000,1213938000.0,2437190000.0,251976000.0,604738000.0,588892000.0,1333274000.0,1740005000.0,316329000,-71072000.0,0.25935034912076643,0.147214806374384,0.11020864120495387,2.0073784018864367,2.9370068564203407,0.3708272026213359,2.948176406343737,26.765601685920412
ATR,Aptargroup Inc,IL,2015,62585000.0,2317149000.0,294571000,199348000,1294994000.0,2437045000.0,56967000.0,411895000.0,760848000.0,1287339000.0,1185681000.0,323759000,-71247000.0,0.2562141973687186,0.14971682640236114,0.12712648172387706,3.143990580123575,2.776291624090627,0.3574001244055621,3.1852360789326517,18.9451306223536
ATR,Aptargroup Inc,IL,2016,62804000.0,2330934000.0,280497000,205590000,1270170000.0,2606785000.0,173816000.0,542955000.0,772737000.0,1432543000.0,1197234000.0,325299000,-76659000.0,0.23887495081933707,0.13226030804486053,0.12033674055121252,2.3393651407575216,3.374556590623073,0.37287319422150883,3.27351761034329,19.063021463601043
ATR,Aptargroup Inc,IL,2017,62435000.0,2469283000.0,294825000,220030000,1670073000.0,3137823000.0,66169000.0,527748000.0,1191146000.0,1825775000.0,1301147000.0,324729000,-79944000.0,0.22470595587966294,0.11474633985155075,0.11939700714741891,3.1645273880715794,4.264614601882473,0.36333227287188113,3.524145110915352,20.840025626651716
ATR,Aptargroup Inc,IL,2018,62437000.0,2764761000.0,266020000,194745000,1330808000.0,3377735000.0,163971000.0,689170000.0,1125993000.0,1954864000.0,1371826000.0,313628000,-82346000.0,0.1869600265941185,0.09805977879229662,0.09621808177994409,1.9310300796610416,4.849124126005563,0.42284012426506457,3.119064016528661,21.971363134039112
ATRO,Astronics Corp,NY,2010,16208766.0,195754000.0,21829000,14948000,97140000.0,150888000.0,5314000.0,31285000.0,33264000.0,73673000.0,65047000.0,16503000,0.0,0.28270413779706016,0.18851744060521794,0.11151240843098992,3.1050023973150074,1.7672820559805762,0.0,0.9222170275022787,4.0130753938948835
ATRO,Astronics Corp,NY,2011,19798500.0,228163000.0,29015000,21591000,92310000.0,174905000.0,5290000.0,33477000.0,27973000.0,72042000.0,86622000.0,27908000,0.0,0.28207421521830006,0.21314811277786758,0.12716785806638237,2.7574155390267947,1.146407030846114,0.0,1.090537161906205,4.375179937874082
ATRO,Astronics Corp,NY,2012,24316104.0,266446000.0,31583000,21874000,108010000.0,211989000.0,9268000.0,47968000.0,20715000.0,86855000.0,106889000.0,24178000,0.0,0.2523934342384963,0.2036075994249502,0.11853433716400322,2.251709472981988,0.9493398347212108,0.0,0.8995684506037644,4.395811105265876
ATRO,Astronics Corp,NY,2013,28519296.0,339937000.0,38211000,27266000,211198000.0,491271000.0,12279000.0,84267000.0,188041000.0,319762000.0,134115000.0,49549000,0.0,0.22279297296351794,0.10276498067660134,0.11240612231089879,2.5062954656033796,5.2424694459710555,0.0,0.9560544552011382,4.702605562213036
ATRO,Astronics Corp,NY,2014,33942312.0,661039000.0,79107000,56170000,245818000.0,562910000.0,2796000.0,109216000.0,180212000.0,334733000.0,190248000.0,99874000,0.0,0.3466913843200673,0.19238785461531913,0.11967070021587228,2.250750805742748,2.3134235908326697,0.0,1.6548666455013437,5.605039515281104
ATRO,Astronics Corp,NY,2015,34567590.0,692279000.0,94050000,66974000,249967000.0,609243000.0,2579000.0,104232000.0,167210000.0,309018000.0,257168000.0,78501000,0.0,0.3132650512115913,0.20010042254060517,0.1358556304611291,2.3981790620922556,1.8053056884635832,0.0,1.9374795870929966,7.439569839841308
ATRO,Astronics Corp,NY,2016,34470666.0,633123000.0,68785000,48424000,255073000.0,604344000.0,2636000.0,86560000.0,145484000.0,266895000.0,305512000.0,48854000,0.0,0.20383820962575086,0.14165854904246358,0.10864397597307317,2.9467768022181144,2.153376462891619,0.0,1.4047886397089049,8.862956114628014
ATU,Actuant Corp,WI,2011,68254000.0,1159310000.0,138021000,111559000,548853000.0,2063217000.0,2690000.0,330525000.0,522727000.0,1144204000.0,1077192000.0,171566000,-2716000.0,0.15018394734350873,0.0955539555395554,0.11905443755337226,1.6605491263898344,3.80679027104571,0.024345861830959402,1.6344683095496235,15.782108008321856
ATU,Actuant Corp,WI,2012,70099000.0,1276521000.0,154630000,87290000,561281000.0,2007119000.0,7500000.0,319006000.0,390000000.0,955283000.0,1161564000.0,182329000,-2748000.0,0.14700960986313455,0.10669023608052239,0.12113392572468451,1.7594684739471984,2.570652525383173,0.03148126933211135,1.245238876446169,16.570336238748055
ATU,Actuant Corp,WI,2013,72979000.0,1279742000.0,162949000,30048000,785240000.0,2119332000.0,0.0,321842000.0,515000000.0,1039065000.0,1188685000.0,193789000,-2911000.0,0.15084141235453827,0.10214528351680315,0.1273295711166782,2.4398307243927144,3.160498069948266,0.0968783280085197,0.41173488263747104,16.288041765439374
ATU,Actuant Corp,WI,2014,70942000.0,1399862000.0,174026000,163573000,542990000.0,1856879000.0,4500000.0,299121000.0,385500000.0,855168000.0,1349602000.0,126180000,-2919000.0,0.17372875010856426,0.12504463929652063,0.12431653977320621,1.8152854530440858,2.241044441635158,0.01784524340814193,2.3057286233824814,19.024019621662767
ATU,Actuant Corp,WI,2015,61262000.0,1249254000.0,25391000,19872000,560389000.0,1636917000.0,3969000.0,235056000.0,584309000.0,963916000.0,1367176000.0,131434000,-2598000.0,0.037728027150033955,0.020131152584004015,0.020324929918175166,2.3840659247158125,23.16876058445906,0.1307367149758454,0.3243772648623943,22.316868531879468
ATU,Actuant Corp,WI,2016,59010000.0,1149410000.0,-130344000,-105174000,542652000.0,1438660000.0,18750000.0,241912000.0,561681000.0,917710000.0,1259645000.0,117697000,-2376000.0,-0.2502044342067377,-0.11834596747174683,-0.11340078823048347,2.2431793379410694,-4.453070336954521,0.02259113469108335,-1.782308083375699,21.346297237756314
ATU,Actuant Corp,WI,2017,59436000.0,1095784000.0,-82691000,-66213000,646926000.0,1516955000.0,30000000.0,378934000.0,531940000.0,1016416000.0,1191042000.0,87847000,-2358000.0,-0.16520391018482075,-0.07782836178409173,-0.07546286494418608,1.7072260604749112,-6.795660954638352,0.03561234198722305,-1.1140218049666868,20.039067231980617
